Enh.chr,Enh.Midpoint,Gene.TSS,Pair,#HiC.interaction (astrocyte_cerebellum),#HiC.interaction (astrocyte_spinal),#HiC.interaction (NeuN+),#HiC.interaction (NeuN-)
17,48012389,48103357,Enh434_SNX11,0,0,1,0
17,48012389,47895812,Enh434_AC018521.5,5,1,2,0
17,48012389,47649476,Enh434_KPNB1,1,0,0,0
17,48012389,48101478,Enh434_CBX1,0,0,4,1
17,48012389,47941506,Enh434_PNPO,10,7,1,2
17,48012389,47967810,Enh434_CDK5RAP3,0,0,4,5
17,48012389,47522942,Enh434_NPEPPS,0,0,0,0
17,48012389,48048329,Enh434_NFE2L1,3,0,0,0
17,48012389,47821834,Enh434_OSBPL7,2,0,0,1
17,48012389,47831541,Enh434_MRPL10,0,0,3,1
17,48012389,47694081,Enh434_TBKBP1,0,0,2,0
17,48012389,48038030,Enh434_COPZ2,0,0,3,4
17,48012389,47896150,Enh434_SP2,5,1,2,0
17,48023463,47649476,Enh435_KPNB1,0,0,0,0
17,48023463,48048329,Enh435_NFE2L1,0,0,4,2
17,48023463,47821834,Enh435_OSBPL7,0,0,1,1
17,48023463,47941506,Enh435_PNPO,0,0,2,0
17,48023463,47831541,Enh435_MRPL10,0,0,0,0
17,48023463,47841289,Enh435_SCRN2,0,0,1,2
17,48023463,47967810,Enh435_CDK5RAP3,0,0,2,5
17,48023463,47896150,Enh435_SP2,0,0,1,2
17,48023463,48038030,Enh435_COPZ2,0,0,5,3
17,48023463,47694081,Enh435_TBKBP1,0,0,0,0
17,48023463,48103357,Enh435_SNX11,1,0,1,3
17,48023463,47895812,Enh435_AC018521.5,0,0,1,2
17,48023463,48101478,Enh435_CBX1,1,0,1,3
17,48023979,48048329,Enh436_NFE2L1,0,0,4,2
17,48023979,47895812,Enh436_AC018521.5,0,0,1,2
17,48023979,48101478,Enh436_CBX1,1,0,1,3
17,48023979,47967810,Enh436_CDK5RAP3,0,0,2,5
17,48023979,48038030,Enh436_COPZ2,0,0,5,3
17,48023979,47841289,Enh436_SCRN2,0,0,1,2
17,48023979,47896150,Enh436_SP2,0,0,1,2
17,48023979,48103357,Enh436_SNX11,1,0,1,3
17,48023979,47941506,Enh436_PNPO,0,0,2,0
17,48023979,47821834,Enh436_OSBPL7,0,0,1,1
17,48023979,47831541,Enh436_MRPL10,0,0,0,0
17,48023979,47649476,Enh436_KPNB1,0,0,0,0
17,48023979,47694081,Enh436_TBKBP1,0,0,0,0
17,49192122,49678163,Enh437_SPOP,0,0,1,1
17,49192122,49362473,Enh437_ZNF652,0,0,2,0
17,49192122,49414905,Enh437_PHB,0,2,1,1
17,49192122,49132460,Enh437_B4GALNT2,4,2,1,0
17,49192122,48944842,Enh437_SNF8,0,1,4,2
17,49192122,48908407,Enh437_UBE2Z,2,2,1,0
17,49192122,48892765,Enh437_ATP5MC1,0,0,0,2
17,49192122,48830988,Enh437_CALCOCO2,0,1,5,3
17,49192122,48997385,Enh437_IGF2BP1,3,0,0,0
17,49192807,48892765,Enh438_ATP5MC1,0,0,1,2
17,49192807,48997385,Enh438_IGF2BP1,3,0,2,0
17,49192807,49678163,Enh438_SPOP,0,0,3,1
17,49192807,49414905,Enh438_PHB,0,2,1,1
17,49192807,49132460,Enh438_B4GALNT2,4,2,2,2
17,49192807,48830988,Enh438_CALCOCO2,0,1,0,2
17,49192807,49362473,Enh438_ZNF652,0,0,3,4
17,49192807,48944842,Enh438_SNF8,0,1,0,2
17,49192807,48908407,Enh438_UBE2Z,2,2,3,3
17,50027057,49788681,Enh439_KAT7,0,0,0,0
17,50027057,49709014,Enh439_SLC35B1,0,0,2,1
17,50027057,50164214,Enh439_SGCA,0,0,1,0
17,50027057,50094065,Enh439_AC002401.4,0,0,8,4
17,50027057,50397523,Enh439_LRRC59,0,0,0,1
17,50027057,50094737,Enh439_PDK2,0,0,8,4
17,50027057,50346126,Enh439_XYLT2,0,0,2,0
17,50027057,50201632,Enh439_COL1A1,0,0,2,1
17,50027057,50055968,Enh439_ITGA3,0,0,7,7
17,50027057,49789180,Enh439_FAM117A,0,0,0,0
17,50027057,50478860,Enh439_RSAD1,0,0,0,0
17,50027057,50129882,Enh439_SAMD14,1,1,2,0
17,50027057,50271406,Enh439_TMEM92,0,0,1,0
17,50027057,50373207,Enh439_MRPL27,0,0,0,0
17,50027057,50426158,Enh439_ACSF2,0,0,0,0
17,50027057,50150677,Enh439_PPP1R9B,0,1,0,0
17,50027057,49678163,Enh439_SPOP,0,0,1,0
17,55238554,54968785,Enh440_COX11,1,1,4,0
17,55238554,54899387,Enh440_TOM1L1,1,0,0,1
17,55238554,54968727,Enh440_STXBP4,1,1,4,0
17,55238554,55421924,Enh440_MMD,0,0,4,1
17,62870396,62458658,Enh441_TLK2,0,0,1,0
17,62870396,62627670,Enh441_MRC2,0,0,0,0
17,62870396,62423867,Enh441_METTL2A,0,0,1,0
17,62870396,63009556,Enh441_TANC2,0,0,0,3
17,64989258,64506865,Enh442_CEP95,0,0,0,0
17,64989258,64497054,Enh442_POLG2,0,0,0,0
17,64989258,64662307,Enh442_SMURF2,1,0,0,1
17,64989258,65056740,Enh442_GNA13,4,2,4,3
17,64989258,65100812,Enh442_RGS9,3,1,5,1
17,64989258,64508199,Enh442_DDX5,0,0,0,0
17,64989258,64919480,Enh442_LRRC37A3,0,0,2,1
17,74454203,74873031,Enh444_FDXR,0,1,0,0
17,74454203,74776483,Enh444_TMEM104,0,0,0,0
17,74454203,74203582,Enh444_RPL38,0,0,0,0
17,74454203,74776367,Enh444_NAT9,0,0,0,0
17,74454203,74748628,Enh444_SLC9A3R1,0,0,1,0
17,76791540,76453152,Enh445_UBE2O,0,0,0,0
17,76791540,76384521,Enh445_PRPSAP1,0,0,0,0
17,76791540,76501790,Enh445_RHBDF2,0,0,1,0
17,76791540,76726799,Enh445_JMJD6,0,0,2,5
17,76791540,76737374,Enh445_SRSF2,1,0,2,3
17,76791540,76726830,Enh445_METTL23,0,0,2,5
17,76791540,76570544,Enh445_AC015802.6,0,0,0,1
17,76791540,76376584,Enh445_SPHK1,0,0,1,0
17,76791540,76735865,Enh445_MFSD11,1,0,2,3
17,76791540,77088749,Enh445_SEC14L1,0,0,3,3
17,76791540,76711016,Enh445_MXRA7,0,0,3,0
17,76791540,77086716,Enh445_SNHG20,0,0,3,3
17,76791540,76557764,Enh445_SNHG16,0,0,1,0
17,76791540,77280569,Enh445_SEPTIN9,0,0,0,0
17,77779319,77280569,Enh446_SEPTIN9,0,0,0,0
17,77779319,77959240,Enh446_TNRC6C,0,0,2,1
17,77779319,78187233,Enh446_TK1,2,0,0,0
17,77779319,78168558,Enh446_SYNGR2,0,0,0,0
17,77779319,78132407,Enh446_TMC6,1,0,1,0
17,77779319,78214186,Enh446_BIRC5,0,0,0,0
17,77779319,78187317,Enh446_AFMID,2,0,0,0
17,77831666,78168558,Enh447_SYNGR2,0,0,2,0
17,77831666,78214186,Enh447_BIRC5,0,0,0,0
17,77831666,77959240,Enh447_TNRC6C,0,0,6,1
17,77831666,78187317,Enh447_AFMID,0,0,0,0
17,77831666,78187233,Enh447_TK1,0,0,0,0
17,77831666,78132407,Enh447_TMC6,0,0,1,0
17,78353217,78378649,Enh448_PGS1,0,0,8,3
17,78353217,78782297,Enh448_CYTH1,0,0,0,0
17,78353217,77959240,Enh448_TNRC6C,0,0,0,0
17,78353217,78360077,Enh448_SOCS3,0,0,12,4
17,78353217,78132407,Enh448_TMC6,0,0,1,0
17,78353217,78187317,Enh448_AFMID,0,0,4,4
17,78353217,78187233,Enh448_TK1,0,0,4,4
17,78353217,78841441,Enh448_USP36,0,0,0,0
17,78353217,78214186,Enh448_BIRC5,0,0,0,3
17,78353217,78168558,Enh448_SYNGR2,0,0,0,2
17,78933572,79009867,Enh449_CANT1,0,0,3,4
17,78933572,79074939,Enh449_ENGASE,0,1,2,1
17,78933572,78782297,Enh449_CYTH1,1,0,2,1
17,78933572,78979947,Enh449_LGALS3BP,7,1,0,3
17,78933572,78925387,Enh449_TIMP2,1,2,36,16
17,78933572,78841441,Enh449_USP36,3,1,4,1
17,78934265,79009867,Enh450_CANT1,0,0,0,3
17,78934265,78841441,Enh450_USP36,3,1,2,1
17,78934265,79074939,Enh450_ENGASE,0,1,0,1
17,78934265,78782297,Enh450_CYTH1,1,0,3,2
17,78934265,78925387,Enh450_TIMP2,1,2,11,11
17,78934265,78979947,Enh450_LGALS3BP,7,1,7,5
18,10052410,10454635,Enh451_APCDD1,8,2,2,2
18,10052410,10525905,Enh451_NAPG,2,1,2,0
18,10052410,9708275,Enh451_RAB31,0,0,1,0
18,10052410,9914002,Enh451_VAPA,3,1,1,0
18,10052410,9615240,Enh451_PPP4R1,0,0,0,0
18,10518686,10525905,Enh452_NAPG,8,2,7,1
18,10518686,10454635,Enh452_APCDD1,8,2,2,1
18,10520263,10454635,Enh453_APCDD1,0,1,3,0
18,10520263,10525905,Enh453_NAPG,7,5,16,11
18,10560641,10454635,Enh454_APCDD1,2,1,1,0
18,10560641,10525905,Enh454_NAPG,2,0,1,2
18,11946946,11689264,Enh455_GNAL,0,0,3,1
18,11946946,11851413,Enh455_CHMP1B,0,0,2,2
18,11946946,11981025,Enh455_IMPA2,0,0,4,2
18,11946946,12407896,Enh455_PRELID3A,0,0,1,0
18,11946946,11908366,Enh455_MPPE1,1,0,2,3
18,11946946,12377314,Enh455_AFG3L2,0,0,0,2
18,11946946,12307669,Enh455_TUBB6,0,0,2,0
18,11947500,12377314,Enh456_AFG3L2,0,0,0,2
18,11947500,11908366,Enh456_MPPE1,1,0,2,3
18,11947500,11689264,Enh456_GNAL,0,0,3,1
18,11947500,11981025,Enh456_IMPA2,0,0,4,2
18,11947500,12307669,Enh456_TUBB6,0,0,2,0
18,11947500,11851413,Enh456_CHMP1B,0,0,2,2
18,11947500,12407896,Enh456_PRELID3A,0,0,1,0
18,35355266,35497991,Enh457_INO80C,0,0,1,1
18,35355266,34976928,Enh457_MAPRE2,0,0,1,1
18,35355266,35290245,Enh457_ZSCAN30,0,0,7,2
18,35355266,35345482,Enh457_ZNF24,1,0,13,8
18,35355266,35581117,Enh457_GALNT1,0,0,1,0
18,35355266,35241030,Enh457_ZNF397,0,0,1,3
18,48896932,48539031,Enh458_CTIF,1,0,0,1
18,48896932,48952052,Enh458_SMAD7,3,2,7,3
18,48902062,48952052,Enh459_SMAD7,6,0,5,1
18,48902062,48539031,Enh459_CTIF,1,1,1,1
18,48976076,48539031,Enh460_CTIF,0,0,1,0
18,48976076,48952052,Enh460_SMAD7,0,0,4,2
18,48976076,49461347,Enh460_DYM,0,0,0,0
18,55861464,55664787,Enh461_TCF4,0,0,0,1
18,61582100,61894247,Enh462_RNF152,0,0,6,2
18,61582100,61607006,Enh462_AC090409.1,6,3,1,6
18,62982807,62523025,Enh463_ZCCHC2,4,3,1,0
18,62982807,63367228,Enh463_KDSR,2,0,1,1
18,62982807,62715541,Enh463_PHLPP1,0,1,2,0
18,62982807,63422483,Enh463_VPS4B,0,0,2,1
18,62982807,63367328,Enh463_AC036176.1,2,0,1,1
19,2489399,2051244,Enh479_MKNK2,0,0,2,0
19,2489399,2456959,Enh479_LMNB2,0,0,2,2
19,2489399,2783282,Enh479_SGTA,0,0,2,0
19,2489399,2163933,Enh479_DOT1L,0,0,0,0
19,2489399,2096429,Enh479_IZUMO4,0,0,1,0
19,2489399,2237704,Enh479_PLEKHJ1,0,0,0,0
19,2489399,2269759,Enh479_JSRP1,0,0,2,1
19,2489399,2740028,Enh479_SLC39A3,0,0,3,1
19,2489399,2476122,Enh479_GADD45B,0,0,5,6
19,2489399,2164468,Enh479_AP3D1,0,0,0,0
19,2489399,2328615,Enh479_SPPL2B,0,0,3,2
19,2489399,2841437,Enh479_ZNF555,0,0,1,2
19,2489399,2269509,Enh479_OAZ1,0,0,2,1
19,2489399,2096673,Enh479_MOB3A,0,0,1,0
19,2489399,2427586,Enh479_TIMM13,0,0,1,2
19,2489399,2785503,Enh479_THOP1,0,0,1,2
19,2489399,2900898,Enh479_ZNF57,0,0,1,0
19,2489399,2944971,Enh479_ZNF77,0,0,1,0
19,2489399,2236824,Enh479_SF3A2,0,0,0,0
19,2489399,2328611,Enh479_LSM7,0,0,3,2
19,2489399,2721372,Enh479_DIRAS1,0,0,0,0
19,2489399,2034881,Enh479_BTBD2,0,0,0,2
19,2494943,2269509,Enh480_OAZ1,0,0,3,1
19,2494943,2427586,Enh480_TIMM13,0,0,3,0
19,2494943,2740028,Enh480_SLC39A3,0,1,1,1
19,2494943,2269759,Enh480_JSRP1,0,0,3,1
19,2494943,2237704,Enh480_PLEKHJ1,0,0,0,0
19,2494943,2163933,Enh480_DOT1L,0,0,2,0
19,2494943,2476122,Enh480_GADD45B,0,0,4,5
19,2494943,2034881,Enh480_BTBD2,0,0,1,1
19,2494943,2456959,Enh480_LMNB2,0,0,4,4
19,2494943,2785503,Enh480_THOP1,0,0,1,0
19,2494943,2783282,Enh480_SGTA,0,0,2,0
19,2494943,2841437,Enh480_ZNF555,0,0,0,2
19,2494943,2096673,Enh480_MOB3A,0,0,0,2
19,2494943,2236824,Enh480_SF3A2,0,0,0,0
19,2494943,2164468,Enh480_AP3D1,0,0,2,0
19,2494943,2328615,Enh480_SPPL2B,0,0,1,1
19,2494943,2096429,Enh480_IZUMO4,0,0,0,2
19,2494943,2328611,Enh480_LSM7,0,0,1,1
19,2494943,2944971,Enh480_ZNF77,0,0,1,2
19,2494943,2051244,Enh480_MKNK2,0,0,0,1
19,2494943,2721372,Enh480_DIRAS1,0,0,2,0
19,2494943,2900898,Enh480_ZNF57,1,0,0,0
19,2495463,2237704,Enh481_PLEKHJ1,0,0,1,2
19,2495463,2051244,Enh481_MKNK2,0,0,0,1
19,2495463,2944971,Enh481_ZNF77,0,0,1,0
19,2495463,2900898,Enh481_ZNF57,0,0,1,0
19,2495463,2096673,Enh481_MOB3A,0,0,1,1
19,2495463,2721372,Enh481_DIRAS1,0,0,0,0
19,2495463,2427586,Enh481_TIMM13,0,0,5,2
19,2495463,2236824,Enh481_SF3A2,0,0,1,2
19,2495463,2785503,Enh481_THOP1,0,0,1,2
19,2495463,2456959,Enh481_LMNB2,0,0,2,1
19,2495463,2328611,Enh481_LSM7,0,0,3,0
19,2495463,2841437,Enh481_ZNF555,0,0,3,3
19,2495463,2269509,Enh481_OAZ1,0,0,1,0
19,2495463,2783282,Enh481_SGTA,0,0,0,0
19,2495463,2034881,Enh481_BTBD2,0,0,0,0
19,2495463,2163933,Enh481_DOT1L,0,0,2,1
19,2495463,2740028,Enh481_SLC39A3,0,0,2,0
19,2495463,2476122,Enh481_GADD45B,0,0,7,4
19,2495463,2164468,Enh481_AP3D1,0,0,2,1
19,2495463,2328615,Enh481_SPPL2B,0,0,3,0
19,2495463,2096429,Enh481_IZUMO4,0,0,1,1
19,2495463,2269759,Enh481_JSRP1,0,0,1,0
19,3987923,4400547,Enh488_SH3GL1,0,0,0,1
19,3987923,3971123,Enh488_DAPK3,0,0,5,2
19,3987923,4182566,Enh488_SIRT6,0,0,5,4
19,3987923,4247080,Enh488_YJU2,0,0,1,0
19,3987923,4343527,Enh488_MPND,0,0,0,1
19,3987923,4124129,Enh488_MAP2K2,0,0,2,5
19,3987923,4402640,Enh488_CHAF1A,0,0,0,1
19,3987923,4304598,Enh488_FSD1,0,0,0,0
19,3987923,3574290,Enh488_MFSD12,0,0,0,1
19,3987923,3606840,Enh488_TBXA2R,0,0,0,1
19,3987923,3761692,Enh488_APBA3,1,0,1,2
19,3987923,4007736,Enh488_PIAS4,0,0,8,5
19,3987923,4066899,Enh488_ZBTB7A,0,0,4,2
19,3987923,3500940,Enh488_DOHH,0,0,4,0
19,3987923,3762682,Enh488_MRPL54,1,0,1,2
19,3987923,4472297,Enh488_HDGFL2,0,0,4,0
19,3987923,3985463,Enh488_EEF2,0,42,0,0
19,3987923,4457794,Enh488_UBXN6,0,0,1,1
19,3987923,3572777,Enh488_HMG20B,0,0,0,1
19,3987923,4342786,Enh488_STAP2,0,0,0,1
19,3987923,3626815,Enh488_CACTIN,0,0,0,0
19,3987923,3700479,Enh488_PIP5K1C,0,0,0,1
19,3987923,3506273,Enh488_FZR1,0,0,0,0
19,6504985,6372794,Enh500_ALKBH7,0,0,2,1
19,6504985,6199572,Enh500_RFX2,0,0,1,1
19,6504985,6737603,Enh500_GPR108,0,0,1,0
19,6504985,6279975,Enh500_MLLT1,0,0,0,0
19,6504985,6379058,Enh500_PSPN,0,0,0,0
19,6504985,6361531,Enh500_CLPP,0,0,1,2
19,6504985,6393981,Enh500_GTF2F1,0,0,2,1
19,6504985,6737925,Enh500_TRIP10,0,0,1,0
19,6504985,6424794,Enh500_KHSRP,0,0,2,3
19,6504985,6465203,Enh500_SLC25A23,0,0,2,1
19,6516187,6279975,Enh501_MLLT1,0,0,0,0
19,6516187,6737925,Enh501_TRIP10,0,0,3,5
19,6516187,6199572,Enh501_RFX2,0,0,0,0
19,6516187,6361531,Enh501_CLPP,0,0,1,4
19,6516187,6465203,Enh501_SLC25A23,0,0,4,2
19,6516187,6424794,Enh501_KHSRP,0,0,2,0
19,6516187,6379058,Enh501_PSPN,0,0,2,0
19,6516187,6393981,Enh501_GTF2F1,0,0,6,2
19,6516187,6372794,Enh501_ALKBH7,0,0,2,1
19,6516187,6737603,Enh501_GPR108,0,0,3,5
19,6517026,6379058,Enh502_PSPN,0,0,2,0
19,6517026,6424794,Enh502_KHSRP,0,0,2,0
19,6517026,6393981,Enh502_GTF2F1,0,0,6,2
19,6517026,6465203,Enh502_SLC25A23,0,0,4,2
19,6517026,6199572,Enh502_RFX2,0,0,0,0
19,6517026,6279975,Enh502_MLLT1,0,0,0,0
19,6517026,6361531,Enh502_CLPP,0,0,1,4
19,6517026,6372794,Enh502_ALKBH7,0,0,2,1
19,6517026,6737925,Enh502_TRIP10,0,0,3,5
19,6517026,6737603,Enh502_GPR108,0,0,3,5
19,7099252,7515292,Enh503_ZNF358,0,0,0,0
19,7099252,7294414,Enh503_INSR,2,2,6,2
19,7099252,6737925,Enh503_TRIP10,0,0,3,0
19,7099252,7069703,Enh503_ZNF557,1,0,11,7
19,7099252,7522624,Enh503_MCOLN1,3,1,2,2
19,7099252,6737603,Enh503_GPR108,0,0,3,0
19,7099252,7395113,Enh503_ARHGEF18,7,1,3,2
19,7099252,7497449,Enh503_PEX11G,4,2,1,2
19,7099252,7534004,Enh503_PNPLA6,0,0,1,0
19,8154993,7926135,Enh504_CTXN1,0,0,2,0
19,8154993,7916145,Enh504_TGFBR3L,0,0,1,0
19,8154993,8308358,Enh504_CD320,0,0,7,3
19,8154993,8610735,Enh504_ADAMTS10,0,0,1,0
19,8154993,7903843,Enh504_MAP2K7,0,0,1,0
19,8154993,8321375,Enh504_NDUFA7,0,0,3,0
19,8154993,7680833,Enh504_TRAPPC5,0,0,0,0
19,8154993,8363289,Enh504_ANGPTL4,0,0,0,2
19,8154993,7943667,Enh504_TIMM44,0,1,4,2
19,8154993,8390685,Enh504_RAB11B-AS1,0,0,3,0
19,8154993,8389981,Enh504_RAB11B,0,0,0,2
19,8154993,8005659,Enh504_ELAVL1,0,0,2,3
19,8154993,8321158,Enh504_RPS28,0,0,3,0
19,8154993,8206736,Enh504_CERS4,0,0,4,4
19,8154993,8413270,Enh504_MARCH2,0,0,1,3
19,8154993,7888505,Enh504_LRRC8E,0,0,0,1
19,8154993,8444767,Enh504_HNRNPM,0,0,3,0
19,8154993,7920338,Enh504_SNAPC2,0,0,4,1
19,8154993,7830233,Enh504_EVI5L,0,0,1,1
19,8154993,7874390,Enh504_PRR36,0,0,0,0
19,8154993,8514167,Enh504_ZNF414,0,0,0,0
19,8506147,8206736,Enh505_CERS4,0,0,1,0
19,8506147,8389981,Enh505_RAB11B,0,0,2,1
19,8506147,8832314,Enh505_ZNF558,0,0,0,0
19,8506147,8308358,Enh505_CD320,0,0,3,1
19,8506147,8321158,Enh505_RPS28,0,0,1,3
19,8506147,8321375,Enh505_NDUFA7,0,0,1,3
19,8506147,8514167,Enh505_ZNF414,1,0,10,17
19,8506147,8610735,Enh505_ADAMTS10,0,0,2,0
19,8506147,8363289,Enh505_ANGPTL4,0,0,3,0
19,8506147,8390685,Enh505_RAB11B-AS1,0,0,4,1
19,8506147,8444767,Enh505_HNRNPM,0,0,5,4
19,8506147,8413270,Enh505_MARCH2,0,0,7,3
19,9945613,10231286,Enh506_DNMT1,0,0,4,0
19,9945613,9827816,Enh506_FBXL12,0,0,0,0
19,9945613,10316015,Enh506_FDX2,0,0,2,1
19,9945613,10339661,Enh506_ICAM3,0,0,0,0
19,9945613,9675100,Enh506_ZNF562,0,0,0,0
19,9945613,9793180,Enh506_ZNF846,0,0,0,1
19,9945613,10380572,Enh506_TYK2,0,0,2,1
19,9945613,9584533,Enh506_ZNF121,0,0,0,0
19,9945613,9835257,Enh506_PIN1,0,0,2,0
19,9945613,10111693,Enh506_P2RY11,0,0,0,1
19,9945613,10086122,Enh506_SHFL,0,0,2,4
19,9945613,10106362,Enh506_PPAN,0,0,3,1
19,9945613,10231331,Enh506_S1PR2,0,0,4,0
19,9945613,10251901,Enh506_MRPL4,0,0,1,2
19,9945613,9827892,Enh506_UBL5,0,0,0,0
19,9945613,10119918,Enh506_EIF3G,0,0,0,1
19,9945613,9621249,Enh506_ZNF561-AS1,0,0,2,0
19,9945613,10333638,Enh506_RAVER1,0,0,0,0
19,9945613,10416773,Enh506_PDE4A,0,0,0,1
19,9945613,10271093,Enh506_ICAM1,0,0,1,0
19,9945613,10420121,Enh506_CDC37,0,0,0,0
19,9945613,9538645,Enh506_ZNF426,0,0,0,0
19,9945613,9621236,Enh506_ZNF561,0,0,2,0
19,9945613,9538693,Enh506_ZNF426-DT,0,0,0,0
19,10594118,10653844,Enh464_ILF3-DT,3,0,6,4
19,10594118,10503558,Enh464_KEAP1,0,0,2,2
19,10594118,10380572,Enh464_TYK2,0,0,0,0
19,10594118,10960825,Enh464_SMARCA4,1,0,3,0
19,10594118,10602457,Enh464_SLC44A2,9,1,17,9
19,10594118,10231331,Enh464_S1PR2,0,0,1,1
19,10594118,10339661,Enh464_ICAM3,3,0,3,1
19,10594118,10316015,Enh464_FDX2,0,0,1,1
19,10594118,10928811,Enh464_TIMM29,0,0,3,0
19,10594118,10587315,Enh464_AP1M2,3,1,25,20
19,10594118,10251901,Enh464_MRPL4,0,0,1,1
19,10594118,10871513,Enh464_CARM1,0,0,2,1
19,10594118,10271093,Enh464_ICAM1,2,0,1,0
19,10594118,10420121,Enh464_CDC37,0,0,0,1
19,10594118,10543895,Enh464_ATG4D,0,0,3,3
19,10594118,10701430,Enh464_QTRT1,0,0,3,3
19,10594118,11089362,Enh464_LDLR,0,0,2,0
19,10594118,10566031,Enh464_KRI1,3,1,6,2
19,10594118,10106362,Enh464_PPAN,0,0,1,0
19,10594118,10836318,Enh464_TMED1,1,1,3,1
19,10594118,10111693,Enh464_P2RY11,0,0,0,0
19,10594118,10928681,Enh464_YIPF2,0,0,3,0
19,10594118,10718079,Enh464_DNM2,0,0,2,7
19,10594118,10416773,Enh464_PDE4A,0,0,1,0
19,10594118,10231286,Enh464_DNMT1,0,0,1,1
19,10594118,10654261,Enh464_ILF3,3,0,6,4
19,10594118,10333638,Enh464_RAVER1,0,0,0,1
19,10594118,10569059,Enh464_CDKN2D,3,1,6,2
19,10594118,10119918,Enh464_EIF3G,0,1,2,0
19,11536158,11767000,Enh465_ZNF441,0,2,0,1
19,11536158,11346270,Enh465_RAB3D,0,0,2,0
19,11536158,11346518,Enh465_TMEM205,0,0,2,0
19,11536158,11262524,Enh465_DOCK6,0,0,2,0
19,11536158,11384342,Enh465_EPOR,0,1,1,2
19,11536158,11887782,Enh465_ZNF69,0,0,1,0
19,11536158,11344684,Enh465_CCDC159,0,0,2,0
19,11536158,12035741,Enh465_ZNF433,0,0,1,0
19,11536158,11529172,Enh465_ECSIT,0,0,9,5
19,11536158,11559374,Enh465_ZNF627,9,7,3,6
19,11536158,11505839,Enh465_ZNF653,0,0,8,5
19,11536158,11987617,Enh465_ZNF433-AS1,1,0,0,0
19,11536158,11559236,Enh465_ELOF1,9,7,3,6
19,11536158,11848726,Enh465_ZNF439,0,0,0,0
19,11536158,11435288,Enh465_PRKCSH,0,0,2,0
19,11536158,11197791,Enh465_KANK2,1,0,3,0
19,11536158,11538767,Enh465_CNN1,0,120,0,0
19,11536158,11925068,Enh465_ZNF700,2,0,1,1
19,11536158,11089362,Enh465_LDLR,0,0,3,0
19,11536158,11374666,Enh465_SWSAP1,0,0,3,3
19,11536158,11814273,Enh465_ZNF440,0,0,3,1
19,11536158,11355386,Enh465_PLPPR2,1,0,4,0
19,12983652,12669415,Enh466_WDR83OS,0,0,1,0
19,12983652,12957223,Enh466_GADD45GIP1,0,0,7,1
19,12983652,13150383,Enh466_STX10,1,0,2,3
19,12983652,12938578,Enh466_CALR,0,0,4,1
19,12983652,12737139,Enh466_GET3,0,0,0,1
19,12983652,12791486,Enh466_JUNB,0,0,0,1
19,12983652,12934037,Enh466_FARSA,0,0,6,0
19,12983652,12734684,Enh466_TRIR,0,0,0,1
19,12983652,12513854,Enh466_ZNF709,0,0,0,0
19,12983652,12666802,Enh466_WDR83,0,0,0,0
19,12983652,12872740,Enh466_HOOK2,0,0,3,0
19,12983652,12891160,Enh466_GCDH,0,0,2,2
19,12983652,12696631,Enh466_FBXW9,0,0,1,0
19,12983652,12666742,Enh466_MAN2B1,0,0,0,0
19,12983652,12640098,Enh466_ZNF490,0,0,0,0
19,12983652,13117567,Enh466_TRMT1,0,0,4,5
19,12983652,12724011,Enh466_TNPO2,0,0,0,0
19,12983652,12881466,Enh466_DNASE2,0,0,4,0
19,12983652,12944487,Enh466_AC092069.1,0,0,9,3
19,12983652,12995608,Enh466_NFIX,0,0,2,3
19,12983652,12610918,Enh466_ZNF791,0,0,0,0
19,12983652,12945855,Enh466_RAD23A,0,0,9,3
19,12983652,13150411,Enh466_IER2,1,0,2,3
19,12983652,13141147,Enh466_AC011446.1,0,0,2,1
19,12983652,12801800,Enh466_PRDX2,0,0,0,0
19,12983652,12551542,Enh466_ZNF564,0,0,0,0
19,12983652,13116862,Enh466_NACC1,0,0,4,5
19,12983652,12681880,Enh466_DHPS,0,0,0,1
19,12985405,12640098,Enh467_ZNF490,0,0,1,0
19,12985405,13117567,Enh467_TRMT1,0,0,6,5
19,12985405,12669415,Enh467_WDR83OS,0,0,0,0
19,12985405,12666802,Enh467_WDR83,0,0,1,0
19,12985405,12724011,Enh467_TNPO2,0,0,2,0
19,12985405,12734684,Enh467_TRIR,0,0,0,1
19,12985405,13116862,Enh467_NACC1,0,0,6,5
19,12985405,12737139,Enh467_GET3,0,0,0,1
19,12985405,12945855,Enh467_RAD23A,0,0,0,1
19,12985405,12801800,Enh467_PRDX2,0,0,3,0
19,12985405,13150383,Enh467_STX10,0,0,1,0
19,12985405,12872740,Enh467_HOOK2,0,0,0,0
19,12985405,12938578,Enh467_CALR,0,0,0,1
19,12985405,12881466,Enh467_DNASE2,0,0,1,0
19,12985405,12995608,Enh467_NFIX,1,0,6,1
19,12985405,12696631,Enh467_FBXW9,0,0,1,0
19,12985405,12681880,Enh467_DHPS,0,0,0,0
19,12985405,12934037,Enh467_FARSA,0,0,5,1
19,12985405,12957223,Enh467_GADD45GIP1,0,0,2,4
19,12985405,12551542,Enh467_ZNF564,0,0,1,0
19,12985405,12513854,Enh467_ZNF709,0,0,0,0
19,12985405,12610918,Enh467_ZNF791,0,0,0,0
19,12985405,13141147,Enh467_AC011446.1,0,0,3,1
19,12985405,12944487,Enh467_AC092069.1,0,0,0,1
19,12985405,13150411,Enh467_IER2,0,0,1,0
