chr,start,end,id,abs_summit,pileup,-LOG10(pvalue),fold_enrichment,-LOG10(qvalue),name,GENCODE32,Full.Brain,Rizz.Brain,Song.Cult,Trev.HCS,TAD,PE,cpm,high.cpm,nRep
chr7,132065587,132066006,chr7:132065587-132066006,132065832,474,518.0368,30.15078,513.71466,NHA_ATAC_S3.filtered.BAM_peak_227370,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,20.0504433622563,TRUE,2
chr7,132066813,132066986,chr7:132066813-132066986,132066915,83,34.54149,5.31289,32.37167,NHA_ATAC_S3.filtered.BAM_peak_227371,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.51094261406598,TRUE,4
chr7,149065191,149065384,chr7:149065191-149065384,149065309,162,140.26637,16.4368,137.51584,NHA_ATAC_S3.filtered.BAM_peak_228801,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.85268317444203,TRUE,2
chr7,149065481,149066079,chr7:149065481-149066079,149065942,374,453.96268,38.3182,449.91473,NHA_ATAC_S3.filtered.BAM_peak_228802,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.8203920200081,TRUE,3
chr7,149741691,149741846,chr7:149741691-149741846,149741774,51,48.56468,14.99861,46.28801,NHA_ATAC_S3.filtered.BAM_peak_228869,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.15732618454656,TRUE,2
chr7,149742243,149742412,chr7:149742243-149742412,149742315,96,115.22076,28.08372,112.58269,NHA_ATAC_S3.filtered.BAM_peak_228870,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.06084928855824,TRUE,3
chr7,151459848,151460425,chr7:151459848-151460425,151460243,277,286.17474,25.17732,282.81876,NHA_ATAC_S3.filtered.BAM_peak_229029,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.7172422180274,TRUE,4
chr7,151539088,151539346,chr7:151539088-151539346,151539214,167,202.13451,33.28087,199.12234,NHA_ATAC_S3.filtered.BAM_peak_229044,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.06418574155444,TRUE,3
chr7,154913777,154914009,chr7:154913777-154914009,154913929,264,373.98309,54.17466,370.26929,NHA_ATAC_S3.filtered.BAM_peak_229190,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.1673355435352,TRUE,4
chr7,157271826,157272286,chr7:157271826-157272286,157272041,358,350.9422,22.95217,347.32315,NHA_ATAC_S3.filtered.BAM_peak_229374,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.1435838052484,TRUE,3
chr7,157310019,157310419,chr7:157310019-157310419,157310248,372,398.34058,28.14581,394.52646,NHA_ATAC_S3.filtered.BAM_peak_229387,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,15.7357909931632,TRUE,3
chr7,158977140,158977299,chr7:158977140-158977299,158977203,75,87.65389,24.49912,85.14977,NHA_ATAC_S3.filtered.BAM_peak_229477,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.17253850668612,TRUE,3
chr8,11902263,11902722,chr8:11902263-11902722,11902390,318,378.96417,35.85841,375.22952,NHA_ATAC_S3.filtered.BAM_peak_230020,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,13.4515632683492,TRUE,3
chr8,25064333,25064573,chr8:25064333-25064573,25064460,83,90.41727,22.22396,87.89886,NHA_ATAC_S3.filtered.BAM_peak_231310,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.51094261406598,TRUE,2
chr8,26133803,26134008,chr8:26133803-26134008,26133895,283,346.45679,37.72601,342.85617,NHA_ATAC_S3.filtered.BAM_peak_231409,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.9710452985623,TRUE,4
chr8,26134143,26134585,chr8:26134143-26134585,26134293,100,80.24306,13.34734,77.77782,NHA_ATAC_S3.filtered.BAM_peak_231410,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.23005134224817,TRUE,4
chr8,26661835,26662088,chr8:26661835-26662088,26661950,179,223.65915,36.37797,220.55872,NHA_ATAC_S3.filtered.BAM_peak_231506,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.57179190262422,TRUE,3
chr8,40059593,40059909,chr8:40059593-40059909,40059772,125,141.6189,26.90521,138.8624,NHA_ATAC_S3.filtered.BAM_peak_232783,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5.28756417781021,TRUE,2
chr8,41101077,41101360,chr8:41101077-41101360,41101158,56,53.50272,15.56341,51.19392,NHA_ATAC_S3.filtered.BAM_peak_232841,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.36882875165897,TRUE,4
chr8,42412427,42412635,chr8:42412427-42412635,42412560,140,175.64819,34.52722,172.74631,NHA_ATAC_S3.filtered.BAM_peak_233032,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.92207187914743,TRUE,3
chr8,42805336,42805743,chr8:42805336-42805743,42805486,147,168.69368,28.72568,165.82129,NHA_ATAC_S3.filtered.BAM_peak_233092,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.2181754731048,TRUE,3
chr8,53657762,53658185,chr8:53657762-53658185,53657954,139,121.61458,16.41023,118.94727,NHA_ATAC_S3.filtered.BAM_peak_233598,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.87977136572495,TRUE,3
chr8,53692948,53693403,chr8:53692948-53693403,53693297,195,237.8011,35.00286,234.64235,NHA_ATAC_S3.filtered.BAM_peak_233604,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.24860011738392,TRUE,3
chr8,61012819,61013030,chr8:61012819-61013030,61012952,53,51.43589,15.67366,49.13997,NHA_ATAC_S3.filtered.BAM_peak_234225,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.24192721139153,TRUE,3
chr8,61023558,61024108,chr8:61023558-61024108,61023713,370,473.75824,43.9797,469.62582,NHA_ATAC_S3.filtered.BAM_peak_234228,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15.6511899663182,TRUE,4
chr8,66521972,66522234,chr8:66521972-66522234,66522124,268,164.31926,9.5442,161.46532,NHA_ATAC_S3.filtered.BAM_peak_234559,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.3365375972251,TRUE,3
chr8,66522336,66522958,chr8:66522336-66522958,66522747,396,311.74445,14.81151,308.285,NHA_ATAC_S3.filtered.BAM_peak_234560,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16.7510033153027,TRUE,3
chr8,66533442,66533652,chr8:66533442-66533652,66533544,122,65.40923,7.46383,63.02698,NHA_ATAC_S3.filtered.BAM_peak_234563,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.16066263754276,TRUE,3
chr8,66533775,66533930,chr8:66533775-66533930,66533877,81,31.84809,4.99167,29.70134,NHA_ATAC_S3.filtered.BAM_peak_234564,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,3
chr8,80578017,80578573,chr8:80578017-80578573,80578410,267,293.7728,28.93876,290.38614,NHA_ATAC_S3.filtered.BAM_peak_235592,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.2942370838026,TRUE,3
chr8,80578674,80578857,chr8:80578674-80578857,80578769,81,51.00599,8.85025,48.71394,NHA_ATAC_S3.filtered.BAM_peak_235593,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,3
chr8,93986196,93986357,chr8:93986196-93986357,93986257,53,34.22191,8.47371,32.0542,NHA_ATAC_S3.filtered.BAM_peak_236556,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.24192721139153,TRUE,2
chr8,93986938,93987184,chr8:93986938-93987184,93987025,71,33.08348,5.91151,30.92577,NHA_ATAC_S3.filtered.BAM_peak_236557,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3.0033364529962,TRUE,2
chr8,93991427,93991877,chr8:93991427-93991877,93991536,279,295.48065,26.64774,292.08704,NHA_ATAC_S3.filtered.BAM_peak_236558,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.8018432448724,TRUE,3
chr8,97375743,97375953,chr8:97375743-97375953,97375826,126,163.41991,35.99984,160.56984,NHA_ATAC_S3.filtered.BAM_peak_237001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.32986469123269,TRUE,4
chr8,98164674,98164950,chr8:98164674-98164950,98164775,260,216.64684,16.04509,213.57513,NHA_ATAC_S3.filtered.BAM_peak_237126,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.9981334898452,TRUE,3
chr8,98170107,98170324,chr8:98170107-98170324,98170150,153,139.70145,18.05126,136.95334,NHA_ATAC_S3.filtered.BAM_peak_237128,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6.47197855363969,TRUE,3
chr8,100847210,100847794,chr8:100847210-100847794,100847643,388,461.4295,36.52312,457.34964,NHA_ATAC_S3.filtered.BAM_peak_237435,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16.4125992079229,TRUE,3
chr8,100908478,100908788,chr8:100908478-100908788,100908663,417,429.336,25.93215,425.39224,NHA_ATAC_S3.filtered.BAM_peak_237447,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.6393140971749,TRUE,3
chr8,100908876,100908970,chr8:100908876-100908970,100908941,53,13.88785,3.31172,11.94801,NHA_ATAC_S3.filtered.BAM_peak_237448,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.24192721139153,TRUE,3
chr8,101080630,101081078,chr8:101080630-101081078,101080991,133,126.83277,19.20771,124.14159,NHA_ATAC_S3.filtered.BAM_peak_237481,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.62596828519006,TRUE,3
chr8,101108543,101108951,chr8:101108543-101108951,101108668,177,170.61092,20.52998,167.73036,NHA_ATAC_S3.filtered.BAM_peak_237487,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7.48719087577925,TRUE,3
chr8,101109492,101109839,chr8:101109492-101109839,101109647,122,99.38636,14.14393,96.82378,NHA_ATAC_S3.filtered.BAM_peak_237488,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.16066263754276,TRUE,4
chr8,102585289,102585543,chr8:102585289-102585543,102585393,154,164.57751,24.88233,161.72244,NHA_ATAC_S3.filtered.BAM_peak_237665,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.51427906706218,TRUE,2
chr8,102585867,102586039,chr8:102585867-102586039,102585950,171,190.13492,27.64992,187.17227,NHA_ATAC_S3.filtered.BAM_peak_237666,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.23338779524437,TRUE,2
chr8,102728442,102728762,chr8:102728442-102728762,102728594,216,161.72865,13.01016,158.88579,NHA_ATAC_S3.filtered.BAM_peak_237696,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.13691089925604,TRUE,2
chr8,102729478,102730152,chr8:102729478-102730152,102729774,182,123.76779,10.92335,121.09048,NHA_ATAC_S3.filtered.BAM_peak_237697,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.69869344289166,TRUE,4
chr8,102788833,102789488,chr8:102788833-102789488,102789089,393,404.07404,25.73291,400.23639,NHA_ATAC_S3.filtered.BAM_peak_237714,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16.6241017750353,TRUE,3
chr8,117730791,117731922,chr8:117730791-117731922,117731801,140,127.59763,17.74719,124.90312,NHA_ATAC_S3.filtered.BAM_peak_238971,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5.92207187914743,TRUE,2
chr8,133383180,133383567,chr8:133383180-133383567,133383299,184,173.09373,19.64471,170.20261,NHA_ATAC_S3.filtered.BAM_peak_240841,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.78329446973663,TRUE,2
chr8,133449512,133449789,chr8:133449512-133449789,133449621,223,229.10216,24.23308,225.97919,NHA_ATAC_S3.filtered.BAM_peak_240852,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.43301449321341,TRUE,4
chr8,134456580,134456745,chr8:134456580-134456745,134456672,64,29.39617,5.73343,27.27204,NHA_ATAC_S3.filtered.BAM_peak_240986,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.70723285903883,TRUE,2
chr8,134457122,134457629,chr8:134457122-134457629,134457427,355,398.73398,31.40153,394.91821,NHA_ATAC_S3.filtered.BAM_peak_240987,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,15.016682264981,TRUE,3
chr8,134457758,134457942,chr8:134457758-134457942,134457846,81,43.83667,7.21359,41.59426,NHA_ATAC_S3.filtered.BAM_peak_240988,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,2
chr8,134720092,134720421,chr8:134720092-134720421,134720253,75,81.86027,21.59639,79.38646,NHA_ATAC_S3.filtered.BAM_peak_241023,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3.17253850668612,TRUE,2
chr8,134905598,134905754,chr8:134905598-134905754,134905695,100,126.46534,31.62812,123.77601,NHA_ATAC_S3.filtered.BAM_peak_241040,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.23005134224817,TRUE,3
chr8,134906168,134906395,chr8:134906168-134906395,134906314,52,52.75068,16.73349,50.44596,NHA_ATAC_S3.filtered.BAM_peak_241041,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.19962669796905,TRUE,3
chr9,95092392,95092770,chr9:95092392-95092770,95092546,160,127.61209,14.12011,124.9175,NHA_ATAC_S3.filtered.BAM_peak_247921,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.76808214759707,TRUE,2
chr9,129596950,129597676,chr9:129596950-129597676,129597076,148,126.26615,15.8001,123.5777,NHA_ATAC_S3.filtered.BAM_peak_251912,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.26047598652729,TRUE,2
chr9,19184288,19184822,chr9:19184288-19184822,19184454,279,351.10239,40.33641,347.4827,NHA_ATAC_S3.filtered.BAM_peak_243482,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.8018432448724,TRUE,2
chr9,31542494,31542783,chr9:31542494-31542783,31542595,80,98.45677,27.64285,95.89836,NHA_ATAC_S3.filtered.BAM_peak_243981,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3.38404107379853,TRUE,2
chr9,36166570,36166868,chr9:36166570-36166868,36166729,293,324.38455,29.69878,320.87378,NHA_ATAC_S3.filtered.BAM_peak_244543,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.3940504327871,TRUE,4
chr9,36566807,36567298,chr9:36566807-36567298,36566937,166,196.3894,31.56202,193.40082,NHA_ATAC_S3.filtered.BAM_peak_244591,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.02188522813196,TRUE,4
chr9,70418874,70419305,chr9:70418874-70419305,70419097,407,272.379,11.16683,269.07941,NHA_ATAC_S3.filtered.BAM_peak_245231,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.21630896295,TRUE,3
chr9,70419452,70419893,chr9:70419452-70419893,70419805,169,68.17097,5.43831,65.77245,NHA_ATAC_S3.filtered.BAM_peak_245232,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.1487867683994,TRUE,3
chr9,70420001,70420653,chr9:70420001-70420653,70420105,227,115.59889,7.29273,112.95915,NHA_ATAC_S3.filtered.BAM_peak_245233,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9.60221654690334,TRUE,3
chr9,70420801,70421048,chr9:70420801-70421048,70420938,181,77.30034,5.81654,74.85099,NHA_ATAC_S3.filtered.BAM_peak_245234,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.65639292946918,TRUE,3
chr9,70479909,70480152,chr9:70479909-70480152,70480062,61,38.43807,8.4355,36.23635,NHA_ATAC_S3.filtered.BAM_peak_245246,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2.58033131877138,TRUE,3
chr9,70480758,70480943,chr9:70480758-70480943,70480859,92,72.05618,12.63086,69.63512,NHA_ATAC_S3.filtered.BAM_peak_245247,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.89164723486831,TRUE,4
chr9,70484621,70484805,chr9:70484621-70484805,70484743,246,290.14233,33.70554,286.77042,NHA_ATAC_S3.filtered.BAM_peak_245248,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10.4059263019305,TRUE,4
chr9,73132349,73132588,chr9:73132349-73132588,73132468,228,253.2123,28.93418,249.99072,NHA_ATAC_S3.filtered.BAM_peak_245563,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.64451706032582,TRUE,2
chr9,84271586,84271753,chr9:84271586-84271753,84271671,124,122.99112,20.48051,120.31748,NHA_ATAC_S3.filtered.BAM_peak_246689,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.24526366438773,TRUE,3
chr9,85522546,85523127,chr9:85522546-85523127,85522726,109,125.14452,26.68074,122.46092,NHA_ATAC_S3.filtered.BAM_peak_246808,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4.6107559630505,TRUE,3
chr9,86405884,86406223,chr9:86405884-86406223,86405998,281,285.89093,24.37009,282.53616,NHA_ATAC_S3.filtered.BAM_peak_246886,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.8864442717173,TRUE,2
chr9,87336964,87337135,chr9:87336964-87337135,87337012,96,102.24669,22.19481,99.67002,NHA_ATAC_S3.filtered.BAM_peak_247007,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4.06084928855824,TRUE,2
chr9,87713465,87713918,chr9:87713465-87713918,87713666,266,222.75034,16.22763,219.65364,NHA_ATAC_S3.filtered.BAM_peak_247064,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.2519365703801,TRUE,2
chr9,87872164,87872401,chr9:87872164-87872401,87872257,100,69.14631,10.48793,66.74178,NHA_ATAC_S3.filtered.BAM_peak_247086,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.23005134224817,TRUE,2
chr9,95092043,95092196,chr9:95092043-95092196,95092125,57,23.96843,5.12187,21.89737,NHA_ATAC_S3.filtered.BAM_peak_247920,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.41112926508145,TRUE,3
chr9,96137368,96137624,chr9:96137368-96137624,96137473,198,227.79443,30.66295,224.67685,NHA_ATAC_S3.filtered.BAM_peak_248020,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.37550165765137,TRUE,4
chr9,96139603,96139825,chr9:96139603-96139825,96139723,74,55.89893,11.43396,53.57418,NHA_ATAC_S3.filtered.BAM_peak_248022,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.13023799326364,TRUE,3
chr9,96218190,96218456,chr9:96218190-96218456,96218360,191,252.57567,42.25237,249.3567,NHA_ATAC_S3.filtered.BAM_peak_248026,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.079398063694,TRUE,3
chr9,100598792,100599076,chr9:100598792-100599076,100598940,201,205.43788,23.6295,202.41216,NHA_ATAC_S3.filtered.BAM_peak_248511,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.50240319791881,TRUE,3
chr9,107336981,107337305,chr9:107336981-107337305,107337221,101,93.10239,17.08909,90.57095,NHA_ATAC_S3.filtered.BAM_peak_248945,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.27235185567065,TRUE,2
chr9,107637647,107638298,chr9:107637647-107638298,107637781,212,193.33118,18.77361,190.35519,NHA_ATAC_S3.filtered.BAM_peak_248990,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8.96770884556611,TRUE,3
chr9,107639008,107639146,chr9:107639008-107639146,107639084,66,31.04648,5.91664,28.90528,NHA_ATAC_S3.filtered.BAM_peak_248991,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.79183388588379,TRUE,2
chr9,107749864,107750060,chr9:107749864-107750060,107749945,216,173.87932,14.80693,170.98492,NHA_ATAC_S3.filtered.BAM_peak_249018,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.13691089925604,TRUE,4
chr9,107750711,107751137,chr9:107750711-107751137,107750871,239,186.98552,14.17867,184.0359,NHA_ATAC_S3.filtered.BAM_peak_249019,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10.1098227079731,TRUE,3
chr9,107751590,107752091,chr9:107751590-107752091,107751969,177,116.81481,10.39317,114.16934,NHA_ATAC_S3.filtered.BAM_peak_249020,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.48719087577925,TRUE,2
chr9,108142499,108143195,chr9:108142499-108143195,108142594,112,113.58146,20.94374,110.95104,NHA_ATAC_S3.filtered.BAM_peak_249071,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.73765750331795,TRUE,4
chr9,110650948,110651453,chr9:110650948-110651453,110651278,253,207.75645,15.57318,204.72121,NHA_ATAC_S3.filtered.BAM_peak_249462,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10.7020298958879,TRUE,3
chr9,111299365,111299594,chr9:111299365-111299594,111299506,77,79.44335,19.64335,76.98195,NHA_ATAC_S3.filtered.BAM_peak_249543,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.25713953353109,TRUE,2
chr9,119026112,119026395,chr9:119026112-119026395,119026255,52,55.3161,18.0873,52.99451,NHA_ATAC_S3.filtered.BAM_peak_250401,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.19962669796905,TRUE,4
chr9,123335649,123335938,chr9:123335649-123335938,123335776,233,266.58606,31.10205,263.31009,NHA_ATAC_S3.filtered.BAM_peak_250899,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9.85601962743823,TRUE,2
chr9,126722397,126722892,chr9:126722397-126722892,126722600,63,58.20518,15.26602,55.86666,NHA_ATAC_S3.filtered.BAM_peak_251335,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.66493234561634,TRUE,2
chr9,126844178,126844493,chr9:126844178-126844493,126844287,200,258.75125,40.51538,255.50737,NHA_ATAC_S3.filtered.BAM_peak_251348,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,8.46010268449633,TRUE,2
chr9,129402080,129402402,chr9:129402080-129402402,129402250,49,36.2996,10.08728,34.11368,NHA_ATAC_S3.filtered.BAM_peak_251860,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.0727251577016,TRUE,2
chr9,129412993,129413492,chr9:129412993-129413492,129413178,175,132.16994,12.95784,129.45497,NHA_ATAC_S3.filtered.BAM_peak_251864,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.40258984893429,TRUE,4
chr9,129413618,129413975,chr9:129413618-129413975,129413785,228,197.72601,17.1283,194.7319,NHA_ATAC_S3.filtered.BAM_peak_251865,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.64451706032582,TRUE,4
chr9,129458916,129459006,chr9:129458916-129459006,129458959,61,17.80654,3.6713,15.80758,NHA_ATAC_S3.filtered.BAM_peak_251873,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2.58033131877138,TRUE,2
chr9,129460329,129460687,chr9:129460329-129460687,129460545,428,435.08444,25.23429,431.11664,NHA_ATAC_S3.filtered.BAM_peak_251874,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.1046197448222,TRUE,4
chr9,129460786,129460931,chr9:129460786-129460931,129460850,84,33.48584,5.08291,31.323,NHA_ATAC_S3.filtered.BAM_peak_251875,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3.55324312748846,TRUE,3
chr9,129461040,129461215,chr9:129461040-129461215,129461128,152,91.32797,8.9086,88.80539,NHA_ATAC_S3.filtered.BAM_peak_251876,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6.42967804021721,TRUE,2
chr9,129550259,129550573,chr9:129550259-129550573,129550439,210,190.85228,18.62585,187.88669,NHA_ATAC_S3.filtered.BAM_peak_251902,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8.88310781872115,TRUE,4
chr9,129557410,129557757,chr9:129557410-129557757,129557538,199,212.50134,25.95368,209.44667,NHA_ATAC_S3.filtered.BAM_peak_251904,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,8.41780217107385,TRUE,2
chr9,129568648,129568766,chr9:129568648-129568766,129568701,81,25.91171,4.09339,23.81917,NHA_ATAC_S3.filtered.BAM_peak_251907,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.42634158722101,TRUE,3
chr9,129569688,129569809,chr9:129569688-129569809,129569770,73,21.05876,3.70609,19.02238,NHA_ATAC_S3.filtered.BAM_peak_251908,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.08793747984116,TRUE,2
chr9,129570517,129571038,chr9:129570517-129571038,129570876,186,102.08936,7.96541,99.5134,NHA_ATAC_S3.filtered.BAM_peak_251909,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7.86789549658159,TRUE,2
chr9,133238458,133238727,chr9:133238458-133238727,133238551,59,41.02589,9.62516,38.80414,NHA_ATAC_S3.filtered.BAM_peak_252461,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.49573029192642,TRUE,2
chr9,133239103,133239370,chr9:133239103-133239370,133239238,131,131.88071,21.32393,129.16722,NHA_ATAC_S3.filtered.BAM_peak_252462,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5.5413672583451,TRUE,2
chr9,133609183,133609569,chr9:133609183-133609569,133609458,61,68.61487,21.15873,66.21297,NHA_ATAC_S3.filtered.BAM_peak_252516,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.58033131877138,TRUE,3
chr9,134443394,134443745,chr9:134443394-134443745,134443528,404,454.78229,31.97518,450.73071,NHA_ATAC_S3.filtered.BAM_peak_252674,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.0894074226826,TRUE,3
chr9,134624853,134625193,chr9:134624853-134625193,134625042,539,642.83752,37.94891,637.97095,NHA_ATAC_S3.filtered.BAM_peak_252701,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,22.7999767347176,TRUE,2
chr9,134895985,134896147,chr9:134895985-134896147,134896083,65,63.44541,16.91737,61.07446,NHA_ATAC_S3.filtered.BAM_peak_252740,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.74953337246131,TRUE,2
chr9,134896272,134896506,chr9:134896272-134896506,134896356,58,54.45538,15.29336,52.13988,NHA_ATAC_S3.filtered.BAM_peak_252741,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.45342977850394,TRUE,2
